FB:FBgn0000606	1629
FB:FBgn0037324	1605
FB:FBgn0021796	1592
FB:FBgn0004198	1572
FB:FBgn0000055	1548
FB:FBgn0003165	1547
FB:FBgn0283521	1536
FB:FBgn0265434	1534
FB:FBgn0003448	1522
FB:FBgn0004197	1507
FB:FBgn0003892	1503
FB:FBgn0001325	1496
FB:FBgn0003371	1496
FB:FBgn0086758	1492
FB:FBgn0003884	1476
FB:FBgn0041100	1468
FB:FBgn0000463	1462
FB:FBgn0011236	1451
FB:FBgn0013733	1451
FB:FBgn0001258	1443
FB:FBgn0000320	1433
FB:FBgn0001297	1412
FB:FBrf0241737	1400
FB:FBgn0085424	1399
FB:FBgn0263111	1397
FB:FBgn0052672	1391
FB:FBgn0086367	1391
FB:FBgn0036046	1389
FB:FBgn0003514	1378
FB:FBgn0000166	1377
FB:FBgn0029891	1371
FB:FBgn0004618	1369
FB:FBgn0004657	1368
FB:FBgn0000108	1367
FB:FBgn0004635	1365
FB:FBgn0000370	1362
FB:FBgn0004244	1362
FB:FBgn0266579	1362
FB:FBgn0003380	1354
FB:FBgn0036576	1350
FB:FBgn0019650	1346
FB:FBgn0284408	1343
FB:FBgn0010300	1342
FB:FBgn0260945	1341
FB:FBgn0000422	1338
FB:FBgn0261456	1334
FB:FBgn0004859	1332
FB:FBgn0003900	1331
FB:FBgn0003997	1328
FB:FBgn0003308	1314
FB:FBgn0014396	1313
FB:FBgn0033926	1306
FB:FBgn0264695	1298
FB:FBgn0259246	1297
FB:FBgn0000568	1287
FB:FBgn0005561	1282
FB:FBgn0285926	1278
FB:FBgn0000015	1263
FB:FBgn0000411	1261
FB:FBgn0003507	1261
FB:FBgn0003462	1250
FB:FBgn0085432	1249
FB:FBrf0105495	1244
FB:FBgn0033159	1240
FB:FBgn0036449	1233
FB:FBgn0283461	1231
FB:FBgn0029870	1229
FB:FBgn0259789	1229
FB:FBgn0001233	1227
FB:FBgn0262473	1226
FB:FBgn0259685	1225
FB:FBgn0001235	1224
FB:FBgn0001085	1223
FB:FBgn0003525	1214
FB:FBgn0001075	1212
FB:FBgn0001077	1212
FB:FBgn0011706	1209
FB:FBgn0002940	1208
FB:FBgn0286832	1208
FB:FBrf0244508	1207
FB:FBgn0003607	1204
FB:FBgn0003028	1196
FB:FBgn0087002	1193
FB:FBgn0003716	1182
FB:FBgn0263289	1179
FB:FBgn0011701	1177
FB:FBgn0023076	1173
FB:FBgn0026379	1173
FB:FBgn0011274	1171
FB:FBgn0015805	1171
FB:FBgn0000492	1169
FB:FBgn0003124	1167
FB:FBal0000858	1166
FB:FBgn0003495	1166
FB:FBgn0087035	1162
FB:FBgn0266411	1159
FB:FBgn0010452	1158
FB:FBgn0012037	1158
FB:FBgn0001168	1152
FB:FBgn0265784	1145
FB:FBgn0013342	1143
FB:FBgn0243512	1143
FB:FBgn0002781	1141
FB:FBgn0004864	1140
FB:FBgn0016075	1139
FB:FBgn0000479	1138
FB:FBgn0034246	1136
FB:FBgn0024248	1134
FB:FBgn0000251	1133
FB:FBgn0003204	1129
FB:FBgn0000499	1126
FB:FBgn0026479	1117
FB:FBgn0052062	1114
FB:FBgn0263112	1111
FB:FBgn0032006	1110
FB:FBgn0003499	1108
FB:FBal0001342	1107
FB:FBgn0264953	1100
FB:FBrf0238661	1099
FB:FBgn0003205	1098
FB:FBgn0004170	1094
FB:FBgn0028369	1093
FB:FBgn0265598	1093
FB:FBgn0263392	1091
FB:FBgn0001320	1088
FB:FBgn0001981	1087
FB:FBgn0002855	1086
FB:FBgn0043903	1084
FB:FBgn0034136	1083
FB:FBgn0001291	1082
FB:FBgn0003015	1078
FB:FBba0000047	1076
FB:FBgn0003301	1076
FB:FBgn0011766	1076
FB:FBgn0037248	1074
FB:FBgn0003117	1068
FB:FBgn0036690	1066
FB:FBgn0031424	1063
FB:FBgn0053542	1062
FB:FBgn0027594	1060
FB:FBgn0260003	1060
FB:FBgn0004956	1058
FB:FBgn0000146	1056
FB:FBgn0014020	1056
FB:FBgn0045035	1056
FB:FBgn0001257	1055
FB:FBgn0000017	1051
FB:FBgn0011739	1051
FB:FBgn0000097	1049
FB:FBgn0259211	1042
FB:fbti0154673	1037
FB:FBgn0000114	1035
FB:FBgn0000250	1035
FB:FBgn0004110	1032
FB:FBgn0000163	1029
FB:FBgn0027339	1029
FB:FBgn0003866	1026
FB:FBgn0000024	1024
FB:FBgn0283427	1022
FB:FBgn0004837	1020
FB:FBgn0011726	1017
FB:FBgn0003870	1016
FB:FBgn0261836	1015
FB:FBal0018186	1013
FB:FBgn0010397	1010
FB:FBgn0019985	1009
FB:FBgn0286784	1007
FB:FBgn0000157	1005
FB:FBgn0002921	1004
FB:FBgn0026323	1001
FB:FBgn0033246	1001
FB:FBgn0011661	998
FB:FBal0003278	996
FB:FBgn0028675	993
FB:FBgn0265487	989
FB:FBgn0285896	989
FB:FBgn0086347	987
FB:FBgn0025680	986
FB:FBgn0024277	984
FB:FBgn0001250	983
FB:FBgn0003231	983
FB:FBgn0053517	982
FB:FBgn0000629	975
FB:FBgn0004606	973
FB:fbgn0041789	970
FB:FBgn0261113	965
FB:FBgn0261283	963
FB:FBgn0264089	962
FB:FBgn0003053	961
FB:FBgn0011758	959
FB:FBgn0003651	957
FB:FBgn0024836	956
FB:FBgn0000636	954
FB:FBgn0000261	953
FB:FBgn0026404	953
FB:FBgn0000299	947
FB:FBgn0013983	947
FB:FBgn0005672	946
FB:FBgn0003741	945
FB:FBgn0003862	945
FB:FBgn0003429	944
FB:FBgn0003733	942
FB:FBgn0026439	941
FB:FBrf0219813	941
FB:FBto0000356	940
FB:FBgn0026199	939
FB:FBgn0023178	936
FB:FBgn0029167	935
FB:FBgn0263391	935
FB:FBgn0000212	934
FB:FBal0017868	933
FB:FBgn0003964	933
FB:FBgn0025790	932
FB:FBgn0025726	928
FB:FBgn0263006	926
FB:FBgn0011582	925
FB:FBgn0004168	922
FB:FBgn0014010	922
FB:FBgn0033453	922
FB:FBgn0260934	921
FB:FBgn0284247	919
FB:FBgn0010909	918
FB:FBgn0264442	918
FB:FBgn0035049	917
FB:FBrf0238255	917
FB:FBgn0013765	913
FB:FBgn0039114	912
FB:FBgn0003896	911
FB:FBgn0004240	910
FB:FBgn0015790	907
FB:FBgn0264607	907
FB:FBgn0014135	906
FB:FBgn0013759	905
FB:FBgn0030904	895
FB:FBgn0003042	893
FB:FBal0015773	892
FB:FBgn0001078	892
FB:FBgn0003137	892
FB:FBgn0020238	891
FB:FBgn0000014	890
FB:FBrf0214229	889
FB:FBgn0260442	887
FB:FBgn0265597	887
FB:FBgn0000964	886
FB:FBgn0000464	885
FB:FBgn0262738	884
FB:FBgn0004516	883
FB:FBgn0001197	880
FB:FBgn0015279	879
FB:FBgn0004045	878
FB:FBgn0263396	877
FB:FBgn0000448	876
FB:FBgn0004575	876
FB:FBgn0010316	875
FB:FBgn0002565	874
FB:FBgn0002576	874
FB:FBgn0086680	874
FB:FBgn0265297	873
FB:FBgn0001311	869
FB:FBgn0000303	867
FB:FBgn0000253	862
FB:FBgn0004106	861
FB:FBgn0038826	861
FB:FBgn0020493	860
FB:FBgn0027655	860
FB:FBgn0086782	860
FB:FBrf0210226	857
FB:FBgn0005677	856
FB:FBgn0286924	854
FB:FBtp0001406	851
FB:FBgn0003346	846
FB:FBgn0015609	845
FB:FBgn0004583	844
FB:FBal0018331	843
FB:FBgn0004101	843
FB:FBgn0027109	843
FB:FBgn0060296	843
FB:FBgn0262614	843
FB:FBgn0003984	841
FB:FBto0000318	841
FB:FBgn0000183	840
FB:FBgn0014343	840
FB:FBgn0003339	839
FB:FBgn0010109	839
FB:FBgn0000394	838
FB:FBgn0086906	838
FB:FBgn0266137	838
FB:FBgn0010382	836
FB:FBgn0031375	835
FB:FBal0016090	833
FB:FBgn0024291	833
FB:FBgn0004102	832
FB:FBgn0283437	832
FB:FBgn0002573	830
FB:FBgn0021872	827
FB:FBgn0000308	824
FB:FBgn0011211	823
FB:FBgn0003034	821
FB:FBgn0263755	821
FB:FBgn0283472	821
FB:FBgn0035538	820
FB:FBgn0287768	820
FB:FBgn0002121	819
FB:FBgn0003310	819
FB:FBgn0000179	818
FB:FBgn0000721	817
FB:FBgn0259212	816
FB:FBgn0261648	816
FB:FBgn0264307	816
FB:FBgn0267825	814
FB:FBgn0004177	813
FB:FBgn0262579	813
FB:FBgn0003861	812
FB:FBgn0000659	809
FB:FBgn0262733	809
FB:FBgn0020258	806
FB:FBgn0038975	804
FB:FBgn0010113	801
FB:FBgn0041604	801
FB:FBgn0264574	801
FB:FBgn0000567	799
FB:FBgn0266450	798
FB:FBgn0001222	797
FB:FBgn0039141	796
FB:FBgn0003721	795
FB:FBgn0262582	795
FB:FBgn0262739	795
FB:FBgn0010051	794
FB:FBgn0011217	794
FB:FBgn0010333	792
FB:FBgn0025800	791
FB:FBgn0250816	790
FB:FBgn0010389	789
FB:FBgn0005638	787
FB:FBgn0002413	786
FB:FBgn0000405	783
FB:FBgn0026206	783
FB:FBgn0037976	783
FB:FBgn0263930	780
FB:FBgn0001186	778
FB:FBgn0015589	778
FB:FBgn0031461	774
FB:FBgn0264490	774
FB:FBgn0001218	770
FB:FBgn0000273	769
FB:FBgn0000289	769
FB:FBgn0261854	769
FB:FBgn0001149	768
FB:FBba0000057	767
FB:FBgn0261276	767
FB:FBgn0011202	765
FB:FBgn0003720	764
FB:FBgn0004870	764
FB:FBgn0259108	764
FB:FBgn0003466	760
FB:FBgn0004907	760
FB:FBgn0025595	759
FB:FBgn0043884	759
FB:FBgn0010329	757
FB:FBgn0266599	757
FB:FBgn0001323	756
FB:FBgn0010247	755
FB:FBgn0024944	750
FB:FBgn0016122	749
FB:FBgn0250823	749
FB:FBgn0037021	747
FB:FBgn0267033	747
FB:FBgn0010097	746
FB:FBgn0010453	746
FB:FBgn0003309	745
FB:FBgn0001139	744
FB:FBgn0264491	744
FB:FBto0000558	743
FB:FBgn0000071	742
FB:FBgn0086908	742
FB:FBgn0011224	741
FB:FBgn0016797	741
FB:FBgn0003079	737
FB:FBgn0086687	737
FB:FBgn0004449	735
FB:FBgn0013469	734
FB:FBgn0085387	734
FB:FBgn0004396	732
FB:FBrf0175002	731
FB:FBgn0001208	730
FB:FBgn0026562	728
FB:FBgn0001150	727
FB:FBgn0015903	727
FB:FBgn0019972	727
FB:FBgn0261788	727
FB:FBgn0003463	726
FB:FBgn0019686	725
FB:FBgn0003218	724
FB:FBgn0023094	724
FB:FBgn0011763	723
FB:FBgn0032840	723
FB:FBgn0024963	722
FB:FBgn0041191	722
FB:FBgn0263197	720
FB:FBti0002575	720
FB:FBgn0085428	719
FB:FBgn0030608	718
FB:FBgn0005666	717
FB:FBgn0087012	717
FB:FBgn0004167	716
FB:FBgn0267385	716
FB:FBgn0001169	715
FB:FBgn0261885	714
FB:FBgn0287186	713
FB:FBgn0023169	711
FB:FBgn0264959	711
FB:FBgn0010434	710
FB:FBgn0012344	705
FB:FBgn0027348	704
FB:FBgn0037327	702
FB:FBgn0287423	702
FB:FBgn0004878	701
FB:FBgn0262519	701
FB:FBgn0010388	700
FB:FBgn0036816	700
FB:FBgn0044047	700
FB:FBgn0010213	699
FB:FBgn0010303	699
FB:FBgn0014859	698
FB:FBgn0031759	698
FB:FBtp0002651	698
FB:FBgn0011828	697
FB:FBgn0015591	697
FB:FBgn0086656	697
FB:FBrf0242300	696
FB:FBgn0004242	695
FB:FBgn0264562	695
FB:FBgn0262139	694
FB:FBgn0028374	689
FB:FBgn0014865	688
FB:FBgn0262451	688
FB:FBgn0000064	687
FB:FBgn0250789	686
FB:FBgn0031866	685
FB:FBgn0285913	683
FB:FBgn0001319	682
FB:FBgn0003520	682
FB:FBgn0053208	681
FB:FBgn0027492	680
FB:FBgn0031030	680
FB:FBgn0267698	680
FB:FBgn0000022	677
FB:FBgn0267337	677
FB:FBgn0285910	677
FB:FBgn0001199	676
FB:FBgn0041171	674
FB:FBgn0020378	672
FB:FBgn0041184	672
FB:FBgn0285954	671
FB:FBgn0011259	670
FB:FBgn0023518	668
FB:FBgn0002526	667
FB:FBgn0003300	667
FB:FBba0000025	665
FB:FBgn0260753	663
FB:FBgn0004400	662
FB:FBgn0015799	661
FB:FBgn0003002	660
FB:FBgn0037913	660
FB:FBgn0010341	659
FB:FBgn0026181	659
FB:FBgn0032979	659
FB:FBgn0261041	659
FB:FBgn0286785	658
FB:FBgn0259168	657
FB:FBgn0024250	656
FB:FBgn0263864	656
FB:FBgn0003360	655
FB:FBgn0010501	652
FB:FBgn0011300	651
FB:FBgn0034476	651
FB:FBgn0011655	650
FB:FBgn0002522	649
FB:FBgn0011592	649
FB:FBgn0259984	648
FB:FBgn0015222	647
FB:FBgn0046687	647
FB:FBgn0001128	646
FB:FBgn0000257	645
FB:FBgn0001137	645
FB:FBgn0041188	645
FB:FBgn0002780	644
FB:FBgn0010399	644
FB:FBgn0003567	643
FB:FBgn0001091	642
FB:FBgn0024913	642
FB:FBgn0000667	641
FB:FBgn0036317	641
FB:FBgn0086677	641
FB:FBgn0004914	640
FB:FBgn0034072	640
FB:FBgn0261260	640
FB:FBgn0000547	639
FB:FBgn0053113	639
FB:FBgn0000245	637
FB:FBgn0001087	637
FB:FBgn0012042	637
FB:FBgn0085447	637
FB:FBrf0066905	636
FB:FBgn0020496	635
FB:FBgn0003366	631
FB:FBgn0015774	631
FB:FBgn0002985	630
FB:FBgn0004656	630
FB:FBgn0026086	630
FB:FBgn0011672	629
FB:FBgn0027066	629
FB:FBgn0263120	629
FB:FBgn0263220	628
FB:FBgn0001234	626
FB:FBgn0019661	626
FB:FBgn0025360	625
FB:FBgn0000036	624
FB:FBgn0003071	624
FB:FBgn0033438	624
FB:FBgn0015777	623
FB:FBgn0028978	622
FB:FBgn0002973	621
FB:FBgn0044050	621
FB:FBgn0013997	620
FB:FBgn0263102	620
FB:FBgn0026403	619
FB:FBgn0001308	618
FB:FBgn0004419	613
FB:FBgn0004620	613
FB:FBgn0004882	612
FB:FBgn0033313	612
FB:FBgn0012034	611
FB:FBgn0035187	611
FB:FBgn0243586	611
FB:FBgn0284220	611
FB:FBgn0035769	610
FB:FBgn0024179	609
FB:FBgn0042693	609
FB:FBgn0003396	607
FB:FBgn0261403	607
FB:FBgn0020306	606
FB:FBgn0035849	605
FB:FBgn0052423	605
FB:FBgn0262029	605
FB:FBgn0000392	604
FB:FBgn0028396	604
FB:FBgn0261278	604
FB:FBgn0000578	603
FB:FBgn0003326	603
FB:FBgn0004169	603
FB:FBgn0263593	602
FB:FBgn0002643	601
FB:FBgn0002774	601
FB:FBgn0024234	600
FB:FBgn0044048	599
FB:FBgn0262737	599
FB:FBgn0003460	598
FB:FBgn0261808	598
FB:FBgn0016070	597
FB:FBgn0016694	597
FB:FBgn0264075	596
FB:FBgn0002723	595
FB:FBgn0260499	595
FB:FBgn0265523	595
FB:FBgn0263995	594
FB:FBgn0000535	593
FB:FBgn0020388	593
FB:FBgn0002543	592
FB:FBgn0020381	592
FB:FBgn0050069	592
FB:FBgn0003090	591
FB:FBgn0003882	591
FB:FBgn0004797	591
FB:FBgn0010385	591
FB:FBgn0266557	590
FB:FBgn0003612	589
FB:FBgn0032949	589
FB:FBgn0260439	589
FB:FBgn0261434	589
FB:FBgn0000439	588
FB:FBgn0004509	588
FB:FBrf0179132	588
FB:FBgn0028381	587
FB:FBgn0041092	587
FB:FBgn0001316	586
FB:FBgn0039139	586
FB:FBgn0004638	585
FB:FBgn0010415	585
FB:FBgn0016076	585
FB:FBgn0034997	585
FB:FBgn0022355	584
FB:FBgn0039915	584
FB:FBgn0000276	583
FB:FBgn0003888	583
FB:FBgn0004838	582
FB:FBgn0010348	582
FB:FBgn0028550	581
FB:FBgn0035976	581
FB:FBgn0000119	579
FB:FBgn0004363	579
FB:FBgn0013343	579
FB:FBgn0029840	578
FB:FBgn0261575	578
FB:FBgn0263979	578
FB:FBgn0002873	577
FB:FBgn0002932	577
FB:FBgn0005655	577
FB:FBgn0283468	577
FB:FBgn0002431	576
FB:FBgn0011817	576
FB:FBgn0029114	576
FB:FBgn0004569	575
FB:FBgn0005660	575
FB:FBgn0038788	575
FB:FBgn0284243	575
FB:FBgn0032151	574
FB:FBgn0004456	573
FB:FBgn0035542	572
FB:FBgn0036007	572
FB:FBgn0005198	571
FB:FBgn0025741	571
FB:FBgn0029687	571
FB:FBgn0031888	571
FB:FBgn0262743	571
FB:FBgn0263231	570
FB:FBrf0234795	569
FB:FBgn0040505	568
FB:FBgn0000500	567
FB:FBgn0032048	567
FB:FBgn0030362	566
FB:FBgn0001991	565
FB:FBgn0002441	565
FB:FBgn0002868	565
FB:FBgn0003444	565
FB:FBgn0004367	565
FB:FBgn0041205	565
FB:FBgn0261385	565
FB:FBal0190538	564
FB:FBba0000066	564
FB:FBgn0015795	564
FB:FBgn0264922	564
FB:FBgn0026080	563
FB:FBgn0263397	563
FB:FBgn0003041	562
FB:FBgn0261862	561
FB:FBgn0002521	560
FB:FBgn0004574	559
FB:FBgn0011286	559
FB:FBgn0016977	559
FB:FBgn0030964	559
FB:FBgn0086693	559
FB:FBgn0261588	559
FB:FBgn0015602	558
FB:FBgn0035625	558
FB:FBgn0086676	558
FB:FBgn0001138	556
FB:FBgn0014388	556
FB:FBgn0027108	556
FB:FBgn0000662	555
FB:FBgn0024189	555
FB:FBgn0000137	552
FB:FBgn0004865	552
FB:FBgn0040765	552
FB:FBgn0000404	551
FB:FBgn0004959	551
FB:FBgn0013767	551
FB:FBgn0011206	549
FB:FBgn0260964	549
FB:FBgn0001248	548
FB:FBgn0020622	548
FB:FBgn0024273	548
FB:FBgn0038511	548
FB:FBgn0003435	547
FB:FBgn0040022	546
FB:FBgn0003321	545
FB:FBgn0010473	545
FB:FBgn0011676	545
FB:FBgn0016920	544
FB:FBgn0250788	544
FB:FBgn0287720	544
FB:FBgn0000541	543
FB:FBgn0001942	543
FB:FBgn0029123	543
FB:FBgn0032336	543
FB:FBgn0039298	543
FB:FBgn0267487	543
FB:FBgn0002914	542
FB:FBti0159208	542
FB:FBgn0000625	541
FB:FBgn0004666	541
FB:FBgn0026573	540
FB:FBgn0050446	540
FB:FBgn0051992	540
FB:FBgn0260941	540
FB:FBgn0000150	539
FB:FBgn0013770	539
FB:FBgn0086675	539
FB:FBgn0036494	538
FB:FBgn0263873	537
FB:FBgn0026398	536
FB:FBgn0035438	536
FB:FBgn0004108	535
FB:FBgn0005631	534
FB:FBgn0283471	534
FB:FBgn0041210	533
FB:FBgn0038074	532
FB:FBgn0012036	531
FB:FBgn0261563	531
FB:FBgn0261722	531
FB:FBgn0003169	530
FB:FBgn0013323	530
FB:FBgn0039016	529
FB:FBgn0019643	528
FB:FBgn0030941	528
FB:FBgn0034087	528
FB:FBgn0041111	528
FB:FBgn0029939	527
FB:FBgn0041605	527
FB:FBgn0053087	526
FB:FBgn0259139	526
FB:FBgn0003130	525
FB:FBgn0004057	525
FB:FBgn0003963	522
FB:FBgn0026317	522
FB:FBgn0267001	522
FB:FBgn0003660	521
FB:FBgn0265194	521
FB:FBgn0019990	519
FB:FBgn0022959	519
FB:FBgn0003889	518
FB:FBgn0004861	518
FB:FBgn0015664	518
FB:FBgn0020309	518
FB:FBgn0020497	518
FB:FBgn0039747	518
FB:FBgn0044028	518
FB:FBrf0189689	518
FB:FBgn0015924	517
FB:FBgn0267910	517
FB:FBgn0051363	516
FB:FBgn0086384	516
FB:FBgn0033402	515
FB:FBgn0262169	515
FB:FBgn0001226	514
FB:FBgn0004435	514
FB:FBgn0005536	514
FB:FBgn0031450	514
FB:FBgn0032940	514
FB:FBgn0284245	514
FB:FBgn0015773	511
FB:FBgn0261963	511
FB:FBgn0261268	510
FB:FBgn0265464	510
FB:FBgn0000047	508
FB:FBgn0000116	508
FB:FBgn0001079	508
FB:FBgn0285955	508
FB:FBgn0001224	507
FB:FBgn0003162	507
FB:FBgn0041579	507
FB:FBrf0212295	507
FB:FBgn0003388	506
FB:FBgn0045852	506
FB:FBgn0016053	505
FB:FBgn0033504	505
FB:FBgn0011761	504
FB:FBgn0036732	504
FB:FBgn0020386	503
FB:FBgn0027500	503
FB:FBgn0011225	502
FB:FBgn0000575	501
FB:FBgn0003145	501
FB:FBgn0013278	500
FB:FBgn0015778	500
FB:FBgn0003023	499
FB:FBgn0010905	499
FB:FBgn0270928	499
FB:FBal0018300	498
FB:FBgn0051721	498
FB:FBgn0287585	498
FB:FBgn0000193	497
FB:FBgn0013678	497
FB:FBgn0040491	497
FB:FBrf0104946	497
FB:FBgn0015904	496
FB:FBgn0040918	496
FB:FBgn0004117	495
FB:FBgn0038475	495
FB:FBgn0285917	495
FB:FBgn0286818	495
FB:FBgn0010215	494
FB:FBgn0029849	494
FB:FBgn0035023	494
FB:FBgn0261797	494
FB:FBgn0261822	494
FB:FBgn0010433	493
FB:FBgn0024222	493
FB:FBgn0042627	493
FB:FBgn0004507	492
FB:FBgn0004880	491
FB:FBgn0025631	491
FB:FBgn0039261	491
FB:FBgn0039932	491
FB:FBgn0052475	491
FB:FBal0015145	490
FB:FBgn0004103	490
FB:FBgn0016061	490
FB:FBgn0020279	490
FB:FBgn0005427	489
FB:FBgn0051092	489
FB:FBgn0034407	488
FB:FBgn0034708	488
FB:FBgn0036641	488
FB:FBgn0265991	488
FB:FBgn0013756	487
FB:FBal0015397	486
FB:FBgn0283657	486
FB:FBgn0000382	485
FB:FBgn0004047	485
FB:FBgn0005391	485
FB:FBgn0026428	485
FB:FBgn0260397	485
FB:FBrf0241977	485
FB:FBgn0262103	484
FB:FBgn0002838	483
FB:FBgn0004397	483
FB:FBgn0039647	483
FB:FBgn0003891	482
FB:FBgn0004611	482
FB:FBgn0028418	482
FB:FBgn0033782	482
FB:FBgn0040752	482
FB:FBgn0261552	482
FB:FBgn0000028	481
FB:FBgn0011760	481
FB:FBgn0017590	481
FB:FBgn0262636	481
FB:FBgn0286203	481
FB:FBgn0000459	480
FB:FBgn0029943	480
FB:FBgn0278608	479
FB:FBgn0000588	478
FB:FBgn0004885	478
FB:FBgn0013275	478
FB:FBgn0020307	478
FB:FBgn0284421	478
FB:FBgn0001230	477
FB:FBgn0023095	477
FB:FBgn0027657	477
FB:FBgn0028471	477
FB:FBgn0053554	477
FB:FBgn0260446	477
FB:FBgn0003285	476
FB:FBgn0032209	476
FB:FBgn0000319	475
FB:FBgn0000562	475
FB:FBgn0015776	475
FB:FBgn0016034	475
FB:FBgn0025879	475
FB:FBgn0034921	475
FB:FBgn0040372	475
FB:FBgn0003430	474
FB:FBgn0004889	474
FB:FBgn0013799	474
FB:FBgn0053513	474
FB:FBgn0005386	473
FB:FBgn0003330	472
FB:FBgn0003943	472
FB:FBgn0011723	472
FB:FBgn0004514	471
FB:FBgn0003091	470
FB:FBgn0260749	470
FB:FBgn0285937	470
FB:FBgn0005694	469
FB:FBgn0010395	469
FB:FBgn0032682	469
FB:FBgn0262477	469
FB:FBgn0041781	468
FB:FBgn0087040	468
FB:FBgn0011692	467
FB:FBti0013268	467
FB:FBba0000039	466
FB:FBgn0015269	466
FB:FBgn0015765	466
FB:FBgn0264001	465
FB:FBgn0004581	464
FB:FBgn0015380	464
FB:FBgn0020912	464
FB:FBgn0053556	464
FB:FBgn0005624	463
FB:FBgn0036134	463
FB:FBgn0041180	463
FB:FBgn0053182	463
FB:FBrf0214518	463
FB:FBgn0004607	462
FB:FBgn0021776	462
FB:FBgn0034709	462
FB:FBgn0036713	462
FB:FBgn0041775	462
FB:FBgn0262699	462
FB:FBgn0011604	461
FB:FBgn0013674	461
FB:FBgn0041164	461
FB:FBgn0043364	461
FB:FBgn0086356	461
FB:FBgn0267796	461
FB:fbgn0024994	460
FB:FBgn0025936	460
FB:FBgn0038257	460
FB:FBgn0261565	460
FB:FBgn0014189	459
FB:FBgn0033649	459
FB:FBgn0036141	459
FB:FBgn0037475	459
FB:FBrf0236540	459
FB:FBgn0011581	458
FB:FBgn0015218	458
FB:FBgn0086778	458
FB:FBgn0260745	458
FB:FBgn0000180	457
FB:FBgn0261574	457
FB:FBgn0003748	456
FB:FBgn0013576	456
FB:FBgn0015838	456
FB:FBgn0266098	456
FB:FBgn0001225	455
FB:FBgn0025825	455
FB:FBgn0029768	455
FB:FBgn0053126	455
FB:FBgn0261987	455
FB:FBto0000180	455
FB:FBgn0003557	454
FB:FBgn0015946	454
FB:FBgn0259176	454
FB:FBgn0264492	454
FB:FBgn0000317	453
FB:FBgn0000412	453
FB:FBgn0004893	453
FB:FBgn0011747	453
FB:FBgn0033911	453
FB:FBgn0039559	453
FB:FBgn0031213	452
FB:FBgn0266420	452
FB:FBgn0004179	451
FB:FBgn0028841	451
FB:FBal0101572	450
FB:FBgn0000037	450
FB:FBgn0004646	450
FB:FBgn0005278	450
FB:FBgn0005614	450
FB:FBgn0000611	449
FB:FBgn0259938	449
FB:FBgn0264493	449
FB:FBgn0000346	448
FB:FBgn0003654	448
FB:FBgn0010194	448
FB:FBgn0036896	448
FB:FBgn0039140	448
FB:FBgn0023172	447
FB:FBgn0265274	447
FB:FBrf0238070	447
FB:FBgn0000719	446
FB:FBgn0001987	446
FB:FBgn0029823	446
FB:FBgn0003277	445
FB:FBgn0010825	445
FB:FBgn0015399	445
FB:FBgn0041250	445
FB:FBgn0003261	444
FB:FBgn0086657	444
FB:FBgn0031414	443
FB:FBgn0038816	443
FB:FBgn0003416	442
FB:FBgn0010269	442
FB:FBgn0034897	442
