GO:0008150	6642
MGI:104735	5257
MGI:1917258	3786
MGI:98834	2980
GO:0050896	2887
GO:0050789	2862
GO:0048856	2846
MGI:97490	2763
GO:0005575	2668
GO:0003674	2658
GO:0007049	2490
MGI:3848982	2318
GO:0035272	2227
GO:0008152	2027
GO:0002376	2003
GO:0006954	2003
MP:0005385	1951
GO:0006955	1911
MP:0005386	1833
MP:0003631	1771
MP:0005387	1759
MGI:88057	1671
GO:0009987	1511
MP:0008140	1454
MGI:98872	1420
MGI:103070	1397
MGI:96677	1397
GO:0006119	1342
MGI:96067	1332
GO:0046544	1313
MGI:5649005	1308
MGI:104798	1300
MP:0005376	1290
MP:0010768	1282
GO:0003700	1256
MGI:1100089	1245
MGI:97810	1193
GO:0006281	1182
GO:0005739	1163
GO:0031012	1147
GO:0006915	1110
MGI:95894	1105
MGI:96680	1097
GO:0006096	1095
GO:0008283	1094
GO:0031623	1087
GO:0007155	1070
MGI:95640	1064
GO:0005488	1061
MP:0005378	1057
GO:0044763	1035
MGI:98297	1032
MGI:87904	1022
MP:0005389	1002
MGI:104993	998
MGI:109440	996
MGI:104738	992
GO:0005576	985
MGI:3528602	983
GO:0005515	979
MGI:97250	973
MGI:3054907	970
MGI:4367067	964
MGI:96444	949
GO:0090398	946
MGI:88467	939
GO:0006914	939
MGI:98725	923
GO:0035327	915
GO:0045087	915
MGI:1923144	909
GO:0006629	909
GO:0051179	905
GO:0000976	901
MP:0010018	891
GO:0055114	890
MGI:6389235	889
MGI:1918911	889
MGI:94909	886
MGI:98371	884
MGI:2653833	882
GO:0009948	882
GO:0016055	881
GO:0044237	880
MGI:96559	879
GO:0001525	879
MGI:2449038	878
MGI:104537	878
GO:0006979	875
MGI:96897	870
GO:0032502	869
MGI:96607	862
MP:0009105	860
GO:0019882	859
MGI:109583	857
GO:0005125	852
MGI:3809523	848
MGI:1333815	842
GO:0060337	840
MGI:108420	839
GO:0007610	837
GO:0005886	836
GO:0016020	825
MGI:88276	822
MGI:3842513	820
MGI:2654931	819
MGI:3052812	818
MGI:88059	817
MGI:5308410	814
MP:0005375	809
GO:0065007	807
GO:0006635	803
GO:0042098	803
GO:0007165	801
MGI:98880	794
MP:0005391	791
GO:0097207	790
MGI:1916452	788
GO:0016477	788
GO:0055085	786
GO:0009986	779
MGI:96015	778
GO:0006950	774
GO:0003824	773
MP:0005397	773
MGI:98364	769
MGI:97747	765
GO:0008219	763
MGI:4361654	762
GO:0022402	762
MGI:1919762	758
GO:0006412	752
GO:0016491	752
MGI:5474852	751
GO:0030198	750
MGI:1352467	735
MGI:96543	734
MGI:96882	732
GO:0007219	729
MGI:2668659	725
GO:0051716	721
GO:0045165	720
MGI:95294	714
MGI:88039	712
GO:0000377	710
MGI:1891436	708
MGI:3809524	707
MGI:87853	706
MGI:106918	704
GO:0001837	703
GO:0016447	701
GO:0051641	698
GO:0042110	696
GO:0070062	692
MP:0009675	688
MGI:1858008	687
MGI:107527	685
MP:0005384	684
MGI:88388	683
MGI:3524957	682
MGI:104779	682
MGI:95896	682
MGI:6330745	674
MGI:1926446	672
GO:0019412	672
MGI:98389	667
MGI:1934631	664
MP:0004720	662
MP:0004924	660
GO:0110165	658
MGI:95574	657
GO:0097190	656
GO:0003011	655
MGI:3716464	654
MGI:104879	654
MGI:87874	654
MP:0000001	653
GO:0019395	650
MGI:95904	649
MGI:107656	644
MGI:98747	643
MGI:105043	642
GO:0006952	642
MGI:103262	640
MGI:5504032	639
GO:0006909	638
MGI:96974	636
MGI:96537	635
GO:0016209	635
MGI:87909	632
MGI:96824	631
MP:0011100	629
MGI:106920	627
GO:0003723	627
MGI:98259	624
MP:0001222	623
MGI:88064	622
MGI:103178	619
MGI:1342774	615
MGI:97530	607
MGI:88269	603
MGI:97848	603
GO:0006631	603
MGI:3053096	601
MGI:3693208	601
MGI:96683	596
GO:0000278	595
MGI:88323	592
MGI:101893	591
MGI:5817670	590
MGI:1913150	590
MGI:96217	586
GO:0006614	586
GO:0016192	586
GO:0001666	583
MGI:97363	581
GO:0003677	580
MP:0005388	580
MGI:3764660	579
GO:0034976	578
MP:0005390	578
MGI:1339758	577
GO:0005615	577
MGI:106910	576
MGI:97849	575
GO:0023052	575
MGI:2135607	574
MGI:97180	574
MGI:98822	574
MGI:95895	572
MGI:103038	568
MGI:2429948	563
GO:0010118	563
GO:0019083	559
MGI:96551	556
MGI:98351	555
MP:0005367	554
MGI:97874	553
MGI:88180	552
MGI:88127	551
MGI:88354	550
GO:0042060	550
MGI:95901	549
MP:0005380	549
GO:0022610	548
MGI:98974	547
MGI:1919539	545
GO:0016021	545
MGI:1096381	543
GO:0008380	541
GO:0006974	540
GO:0030154	540
MGI:3836635	534
MGI:1352454	534
MGI:95489	534
MGI:88271	533
MGI:97306	531
MGI:104556	530
MGI:5294798	529
GO:0021523	528
MP:0005381	528
MGI:95564	527
MGI:97171	527
MGI:98472	527
GO:0016043	527
MP:0005369	527
MGI:107658	525
MP:0005379	524
MGI:2176180	523
MGI:96572	523
GO:0045136	522
GO:0051301	520
GO:0071840	520
MGI:2386675	518
GO:0051607	518
MGI:97255	516
MGI:97798	516
GO:0007050	516
MGI:2442261	513
MGI:1928394	511
GO:0033554	511
MGI:97454	509
MGI:88192	507
GO:0005840	507
GO:0060070	507
GO:0071704	506
GO:0005634	504
GO:0006091	504
MGI:95824	503
MGI:1856009	502
MGI:106912	501
MGI:97361	501
MGI:3037801	500
MGI:1339941	499
GO:0005975	499
GO:0038061	498
MGI:103035	497
GO:0016032	497
MGI:3579158	496
GO:0045202	496
MGI:99655	495
MGI:2450312	494
MGI:1347476	494
